user_id,action_date,action_name,error_message,device
234155,2023-01-31,checkout_annual_completepayment.click.fail,"year field is required",desktop
234162,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
234889,2022-11-12,checkout_annual_completepayment.click.fail,"year field is required",mobile
235192,2022-11-27,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
236414,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
236455,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
237534,2023-01-31,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
239031,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
239545,2022-11-27,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
239680,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
239869,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
240194,2022-12-04,checkout_monthly_completepayment.click.fail,"month field is required",desktop
240591,2022-09-29,checkout_annual_completepayment.click.fail,"year field is required",desktop
241437,2022-11-16,checkout_annual_completepayment.click.fail,"number field is required",mobile
242006,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
242515,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
242540,2022-11-28,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
242698,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
243847,2022-12-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
244693,2023-01-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
245380,2022-11-25,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
245818,2022-07-15,checkout_annual_completepayment.click.fail,"number field is required",desktop
246083,2022-09-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
246879,2022-09-20,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
247095,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
247130,2022-12-28,checkout_monthly_completepayment.click.fail,"year field is required",desktop
247494,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
248182,2022-07-25,checkout_monthly_completepayment.click.fail,"year field is required",desktop
248597,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
248826,2022-08-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
248835,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
248969,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
249940,2022-08-30,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
250152,2022-11-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
250745,2022-12-16,checkout_coins_completepayment.click.fail,"number field is required",desktop
250850,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
252295,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
252538,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
252685,2022-11-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
253080,2022-11-21,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
253089,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
253156,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
253353,2022-09-28,checkout_monthly_completepayment.click.fail,"lastName field is required",mobile
253641,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
253772,2022-09-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
253904,2022-08-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
253948,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
254036,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
254337,2022-12-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
254593,2022-11-22,checkout_coins_completepayment.click.fail,"number field is required",mobile
254676,2022-11-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
254720,2022-11-28,checkout_annual_completepayment.click.fail,"month field is required",desktop
254746,2023-01-13,checkout_annual_completepayment.click.fail,"year field is required",desktop
254902,2022-10-19,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",desktop
254913,2023-01-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
254941,2022-12-21,checkout_annual_completepayment.click.fail,"year field is required",mobile
255149,2022-09-30,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
255776,2022-12-19,checkout_monthly_completepayment.click.fail,"number field is required",desktop
255827,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
256312,2023-01-18,checkout_annual_completepayment.click.fail,"State field is required",mobile
256831,2022-11-25,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
256832,2022-07-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
257318,2022-11-28,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
257384,2022-12-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
258161,2022-10-24,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
258349,2022-09-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
258561,2023-01-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
258722,2022-12-02,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
258784,2022-12-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
258933,2022-11-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
259258,2022-09-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
259368,2022-11-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
259789,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
259846,2022-09-30,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
259994,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
260404,2022-11-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
261139,2022-07-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
261293,2023-01-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
261624,2023-01-31,checkout_annual_completepayment.click.fail,"year field is required",desktop
261895,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
262046,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
262569,2022-08-10,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
263211,2022-09-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
263438,2022-07-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
263519,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
263656,2022-07-28,checkout_annual_completepayment.click.fail,"month field is required",desktop
263825,2022-08-28,checkout_monthly_completepayment.click.fail,"number field is required",desktop
263886,2022-09-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
263894,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
264448,2022-12-10,checkout_annual_completepayment.click.fail,"year field is required",desktop
264485,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
264723,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
264984,2022-11-21,checkout_coins_completepayment.click.fail,"number field is required",desktop
265076,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
265302,2022-12-24,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
265370,2022-07-31,checkout_annual_completepayment.click.fail,"zip field is required",desktop
265685,2022-09-27,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
265718,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
265762,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
266184,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
266187,2022-07-22,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
266814,2022-07-12,checkout_annual_completepayment.click.fail,"number field is required",desktop
267025,2023-01-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
267684,2022-07-18,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
